0,53795451363546
0,701590811106033
0,974223093134174
0,342420168642346
0,395653049002302
0,0511416962506221
0,443289363077569
0,470583862083424
0,308780736174339
0,438172598721786
0,293099994371008
0,325692958944428
0,0499772006916581
0,195211262419503
0,204967050576822
0,214529817589365
0,712225859297031
0,950551908746873
0,85622180587289
0,909232557874753
0,840354613234369
0,693678534316131
0,838384847912486
0,226941190584208
0,449192371222101
0,289575205684003
0,736954266242978
0,626678318730324
0,420222927189757
0,835354245005576
-0,00374362116444603
0,972638511856987
0,491567587491404
0,459977208750363
0,152458950964871
0,0895785385001345
0,608661496501343
0,722991154196616
0,764915829231185
0,680535164091917
0,80892525607784
0,293092460176441
0,435604883828903
0,542324879054924
0,371263427569793
0,925020796795419
0,0652515346956368
0,711848373884368
0,651214790862229
0,418460024124011
0,431445921755693
0,656060932694989
0,255699063591102
0,740082605770987
0,137818439302375
0,765724250382029
0,861804814107538
0,689223962137021
0,953718508282371
0,039456471600503
0,304352145650958
0,867723262857469
0,0284618212579556
0,420382032173592
0,42942574272065
0,321196348398971
0,800150841965434
0,528425679756746
0,0536082357947985
0,110489476881756
0,63520175785087
0,928998749024439
0,0218136848150888
0,0574071203984981
0,105345290715818
0,410812193139036
0,294195634972017
0,147855610997202
0,942210861376212
0,318526819182775
0,292660962802439
0,923224662785883
0,930491536524404
0,0062742850334728
0,394570642062586
0,386864992928807
0,734629737979648
0,72137369978886
0,314129879541614
0,327427951746946
0,159721468184361
0,914639024831953
0,746680219486286
0,726027054749609
0,269400934176588
0,979689100399488
0,24403338408453
0,872891554781192
0,109218679395277
0,0297238384243096
0,114851968690285
0,479173327322659
0,715831769774006
0,51908050337026
0,769147611535999
0,429302415708864
0,482879518039049
0,051029064084677
0,631165639872735
0,559263200663742
0,522692403995947
0,616299366548137
0,679193585434387
0,462975345726258
0,704023142801102
0,476984453219849
0,913118970792719
0,0419521447283647
0,090144054327331
0,0645101546093043
0,584852083467146
0,103936152597327
0,270218387895539
0,695080320421176
0,9675401481618
0,713686854128738
0,136312725162192
0,534490499313857
0,734662801437835
0,262186444201089
-0,0666635758371616
-0,326719464044193
0,143891566196877
0,857476906194878
-0,341703111481417
0,7833370582863
-0,295978574309377
1,134507793714
0,301094071828836
0,940176886536526
0,675607673120637
0,370540325760997
-0,654377510726386
0,809735232260542
0,746264660488776
0,17702593016939
0,0152418684860803
0,0079508269458966
0,0384013628126775
0,193803590033464
0,0865926150451865
-0,386611374168524
0,815600395374451
0,363908746252649
0,549141389183162
1,00100946291302
-0,137548493576068
-0,00520528097947019
0,429977083174065
-0,482795716291736
0,226319732336008
0,0721090502983827
0,137241394965463
0,518687033110653
0,23305705792901
0,115167855762825
0,242380533660543
0,630343923001886
-0,00760160330782064
0,921507557447055
0,266759498849999
0,283550167212003
0,825248669848866
-0,00466353112980465
0,237020986224214
0,915729622385305
0,0512487910768176
0,431126516243755
0,765501710599353
0,334557734835751
0,509247705119592
0,913793942134799
0,234074567862455
-0,135318606714412
-0,217369333085581
0,124219294540638
0,215608181057964
0,180689722007083
0,0765392955088259
0,393417303005353
0,537107623038852
0,172875229366476
0,854239804589025
0,00245774460477562
0,75201646664467
0,739562498090998
0,499002240154774
0,539723407882625
0,465804003519312
0,622193065000532
0,203316673700194
0,132826861644158
0,287886382633532
-0,650379329776801
0,0944916228791174
0,756497979143068
0,440761151363799
0,746358528469004
0,568873861196178
0,688041820499573
1,26153497535841
-0,458634657005083
0,01486310819076
0,226260947166293
0,354844653066033
0,125632636301846
0,834152082772965
-0,20867957975849
0,529099969293551
-0,301654108055816
-0,323728611950034
-0,499818276261254
0,271299230036061
0,100390100929145
0,252330289468897
-0,578136434239897
0,650499455517827
-0,814718086482118
0,390763166243082
0,339180222334425
0,878614686240951
0,586890510781165
0,292149757243886
0,374639304599727
0,267629604966823
0,127344553758764
0,666656772440516
0,342616114302034
0,574370050858859
0,466242105123426
0,699477979708439
0,845046734002952
0,406863049718716
0,863349853122038
0,463871427053834
0,946961681988707
0,0931951780994018
0,733942801396982
0,515847302720219
0,441636626058182
0,166761724276376
0,518227217856732
0,0293833726717129
0,329616035978351
0,0175798897883958
0,886156907675402
0,939002170169627
0,442834131799867
0,677353685096925
0,446571282482501
0,868710001036186
0,695568840517781
0,245789327860184
0,367835051400795
0,104504432887996
0,412619677568528
0,571864518083954
0,819097090533206
0,853793576602736
0,422332538849344
0,627439251939948
0,298868648477116
0,421088221755284
0,0121866880323518
0,0563790088493594
-0,134378351711178
-0,489575039971371
-0,115076287297472
0,116127135265078
-0,493489494317075
-0,304264586685554
0,689845068079776
0,355651398228548
1,57566167359907
-0,29474788731105
7,94761565101528
2,60174565938703
0,0533486463464364
0,234410143010393
-0,177821453071124
-0,691278120469094
0,923874605918926
0,32807836075919
-0,105284254142795
-0,0340842822716571
-0,0676236252295215
0,576377405599368
-0,86060539451083
0,649961892794499
-0,812687759273295
0,33546471846321
-0,391522209282181
0,340993884694776
0,197910811064709
0,349788669763549
0,688213859265756
0,0691760662104867
0,920021243921167
0,907588995199554
0,506716519217822
0,0392755634850013
-0,0661474864233402
0,461551936194372
0,0831920499533466
0,178180070542179
-0,256423767279768
0,373177777446987
0,0148365777923488
-1,13043481801904
0,022833684236971
2,10085767099499
0,600736758894326
-7,01756873181068
